UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1683676800,267,cadli,BTC-USD,27666.1663334429,28336.1014779037,26965.1360179909,27639.9301236234,1683676800,1683763140,27675.1107272699,28336.1014779037,1683723780,26965.1360179909,1683739260,27639.9301236234,1440,443514.96271732,12309927132.6478,245042.201829573,6797267680.57014,49981.9770993831,1384980113.10144,38125.51847183,1055956006.98602
DAY,1683763200,267,cadli,BTC-USD,27639.9301236234,27640.7559572849,26797.9815746553,26999.795182326,1683763200,1683849540,27629.6194095,27640.7559572849,1683763380,26797.9815746553,1683827280,26999.795182326,1440,372072.502770055,10142402780.7338,184539.44738544,5026278019.26775,35862.1254160533,975533210.32421,26780.38488884,728079605.120376
DAY,1683849600,267,cadli,BTC-USD,26999.795182326,27061.394275151,25882.7085720759,26819.5447111702,1683849600,1683935940,26988.7625738551,27061.394275151,1683854220,25882.7085720759,1683919680,26819.5447111702,1440,448687.318870989,11876471671.1569,235802.706637314,6238652450.37663,49926.9238882917,1319461990.94432,39115.99994734,1033043117.89617
DAY,1683936000,267,cadli,BTC-USD,26819.5447111702,27008.6722963041,26720.9853036118,26798.5986390513,1683936000,1684022340,26823.1783757352,27008.6722963041,1684003740,26720.9853036118,1683937920,26798.5986390513,1440,193865.210072713,5205130450.77468,80091.2075136612,2150813135.53935,16409.483489898,440560080.067413,10452.94991538,280694076.183287
DAY,1684022400,267,cadli,BTC-USD,26798.5986390513,27165.9706358753,26671.7417713526,26933.8020596763,1684022400,1684108740,26800.4635566695,27165.9706358753,1684076940,26671.7417713526,1684026960,26933.8020596763,1440,198051.893939056,5329407132.64392,80350.783086582,2162864940.29092,15344.4238027296,412884900.189307,9979.04424949,268573254.680531
DAY,1684108800,267,cadli,BTC-USD,26933.8020596763,27671.2680341391,26775.5777766009,27197.7040446513,1684108800,1684195140,26951.0698255572,27671.2680341391,1684171080,26775.5777766009,1684111800,27197.7040446513,1440,306675.725698654,8385063699.58548,165634.238234612,4529318871.96092,31965.737147565,873529402.893512,24471.12503739,668825505.524759
DAY,1684195200,267,cadli,BTC-USD,27197.7040446513,27309.8222152479,26902.3925681404,27046.494616832,1684195200,1684281540,27179.142134474,27309.8222152479,1684196880,26902.3925681404,1684200900,27046.494616832,1440,267747.432904455,7248868752.5083,141280.752694178,3824610187.41685,28063.6897726479,759398056.837206,20523.02649824,555332625.827698
DAY,1684281600,267,cadli,BTC-USD,27046.494616832,27468.6171428282,26611.4700569312,27408.6745498218,1684281600,1684367940,27043.9383335931,27468.6171428282,1684358520,26611.4700569312,1684334280,27408.6745498218,1440,323625.061033148,8737860705.15264,170898.144729216,4613924876.04068,36528.9270584219,986318456.766835,25824.14191639,697121747.434988
DAY,1684368000,267,cadli,BTC-USD,27408.6745498218,27465.3765942599,26445.5039287173,26838.9668512658,1684368000,1684454340,27409.8229824127,27465.3765942599,1684369140,26445.5039287173,1684432680,26838.9668512658,1440,340145.61017629,9214210633.11607,185182.568232417,5014425561.62783,35377.8224295418,957019630.353013,24051.02965391,650342397.648975
DAY,1684454400,267,cadli,BTC-USD,26838.9668512658,27150.7016993148,26747.3258217831,26897.8682529666,1684454400,1684540740,26842.7119129135,27150.7016993148,1684509660,26747.3258217831,1684510440,26897.8682529666,1440,252259.422168753,6784106461.97829,128210.606231446,3448404394.7879,21912.2562329393,589162393.295934,14134.36382034,380034958.246276
DAY,1684540800,267,cadli,BTC-USD,26897.8682529666,27164.7887503519,26783.4519528654,27132.4253543435,1684540800,1684627140,26893.3162622568,27164.7887503519,1684606500,26783.4519528654,1684560180,27132.4253543435,1440,136177.89846528,3672536194.6214,53712.2389535776,1449480237.56872,10264.8404993859,277040273.660713,6318.56968053,170537263.428579
DAY,1684627200,267,cadli,BTC-USD,27132.4253543435,27273.4403810713,26718.2171539713,26767.9729382682,1684627200,1684713540,27131.8592076295,27273.4403810713,1684630200,26718.2171539713,1684704120,26767.9729382682,1440,180556.352313332,4870488573.04705,80212.4804392464,2163495100.20251,15985.9006747636,431037597.674087,10236.4035291,275961691.254027
DAY,1684713600,267,cadli,BTC-USD,26767.9729382682,27072.4861432573,26567.6085275906,26869.9450609306,1684713600,1684799940,26763.7963019949,27072.4861432573,1684763040,26567.6085275906,1684721040,26869.9450609306,1440,256522.969671251,6883699945.11313,128255.084714566,3442206659.0198,22793.7641185914,611420045.481748,14702.71793804,394366840.846817
DAY,1684800000,267,cadli,BTC-USD,26869.9450609306,27457.4255482661,26825.4891054838,27232.2067834683,1684800000,1684886340,26868.8710656874,27457.4255482661,1684819620,26825.4891054838,1684803480,27232.2067834683,1440,305291.423745847,8322007544.37364,156199.629911932,4258110696.60594,27313.1611482402,744312465.12561,18551.35065694,505549307.795927
DAY,1684886400,267,cadli,BTC-USD,27232.2067834683,27232.2067834683,26129.6245815662,26347.4019321724,1684886400,1684972740,27226.6188266892,27226.6188266892,1684886400,26129.6245815662,1684940940,26347.4019321724,1440,380569.466160354,10106228564.1746,210675.573052068,5591489649.96015,38995.8572829927,1033435832.84949,27727.75210263,734316209.165281
DAY,1684972800,267,cadli,BTC-USD,26347.4019321724,26583.4832849924,25931.9595469481,26487.339972648,1684972800,1685059140,26336.2859144001,26583.4832849924,1685041860,25931.9595469481,1684978080,26487.339972648,1440,325433.489895283,8559981113.79461,173895.241033541,4572906101.65944,29213.5902409832,768288867.749816,20784.96915292,546465817.119803
DAY,1685059200,267,cadli,BTC-USD,26487.339972648,26906.2418909775,26347.4190387597,26723.7398235066,1685059200,1685145540,26487.9199902252,26906.2418909775,1685111640,26347.4190387597,1685080920,26723.7398235066,1440,280626.773106524,7467226928.95257,146611.301535224,3903173389.80982,24962.5634371498,665294597.252126,18307.02139688,488029202.752154
DAY,1685145600,267,cadli,BTC-USD,26723.7398235066,26889.720895728,26617.811566129,26872.1392590869,1685145600,1685231940,26729.1727245171,26889.720895728,1685230920,26617.811566129,1685195880,26872.1392590869,1440,153816.175351267,4112685179.47268,70125.2889296042,1875420727.57934,10083.692422854,269730449.862551,6486.30284643,173425125.752558
DAY,1685232000,267,cadli,BTC-USD,26872.1392590869,28210.9890707052,26802.2068849191,28084.3386929541,1685232000,1685318340,26878.480911783,28210.9890707052,1685315700,26802.2068849191,1685233080,28084.3386929541,1440,313342.511910922,8597916358.82504,162856.323146655,4473126821.89931,25152.1214171779,691044230.905655,18349.10379979,504304111.361342
DAY,1685318400,267,cadli,BTC-USD,28084.3386929541,28427.9955371955,27561.211130815,27748.8249884538,1685318400,1685404740,28101.2314880265,28427.9955371955,1685319840,27561.211130815,1685380020,27748.8249884538,1440,328789.143133908,9174625626.0547,171348.926859666,4782480263.18007,27347.8268107733,763313097.728958,18513.35596895,517194033.259395
DAY,1685404800,267,cadli,BTC-USD,27748.8249884538,28047.589330444,27612.9255933584,27710.973035485,1685404800,1685491140,27755.051224691,28047.589330444,1685443020,27612.9255933584,1685463480,27710.973035485,1440,294013.607526377,8177638027.65375,156114.860077632,4341956116.67679,29225.70651253,812836253.982724,20295.8868104,564468572.837162
DAY,1685491200,267,cadli,BTC-USD,27710.973035485,27833.3344253324,26882.4870439115,27230.3080428998,1685491200,1685577540,27708.7177646416,27833.3344253324,1685496360,26882.4870439115,1685549280,27230.3080428998,1440,352423.448290655,9582066604.86682,203773.431310651,5537622116.91711,34863.6918012863,947180190.883686,25937.29381028,704405986.965003
DAY,1685577600,267,cadli,BTC-USD,27230.3080428998,27444.3341455254,26678.6327430388,26829.29960344,1685577600,1685663940,27241.5324092705,27444.3341455254,1685578080,26678.6327430388,1685588640,26829.29960344,1440,339208.94471531,9133179123.85077,189837.195045145,5111643045.33415,31553.8827993639,849283597.715974,22336.00746026,601047974.886975
DAY,1685664000,267,cadli,BTC-USD,26829.29960344,27334.0112506753,26589.2002631553,27260.1298849564,1685664000,1685750340,26827.4862020989,27334.0112506753,1685745780,26589.2002631553,1685666340,27260.1298849564,1440,351821.365025919,9517742148.45493,199034.654514665,5383851101.68611,31658.0437473663,856111765.017162,22215.10160424,600709721.808154
DAY,1685750400,267,cadli,BTC-USD,27260.1298849564,27329.8530800165,26974.5633240739,27086.3172554771,1685750400,1685836740,27259.2634061711,27329.8530800165,1685809800,26974.5633240739,1685828280,27086.3172554771,1440,171173.657430583,4651047215.08332,81749.4095776416,2221240505.30672,11712.4736129005,318155304.623628,7373.26679634,200236195.684019
DAY,1685836800,267,cadli,BTC-USD,27086.3172554771,27425.5854384206,26979.6449272549,27135.7904122839,1685836800,1685923140,27083.9611094516,27425.5854384206,1685917020,26979.6449272549,1685840880,27135.7904122839,1440,199894.454204735,5436526556.3227,101210.030799335,2752995726.90608,13418.1148438884,365002754.156708,8255.03078864,224521325.97036
DAY,1685923200,267,cadli,BTC-USD,27135.7904122839,27140.5932507704,25456.3465308629,25765.7963247578,1685923200,1686009540,27127.2065568913,27140.5932507704,1685923800,25456.3465308629,1685993280,25765.7963247578,1440,528431.264862755,13880591112.2042,312273.024990836,8197227460.97443,49046.2980815154,1283239630.23669,36840.45141981,962319690.192513
DAY,1686009600,267,cadli,BTC-USD,25765.7963247578,27344.7987349257,25467.626964118,27248.3246542986,1686009600,1686095940,25751.9310995547,27344.7987349257,1686094140,25467.626964118,1686057480,27248.3246542986,1440,421236.862386131,11066508018.6141,190764.702426645,5015992917.12425,50521.8999563918,1327887485.69732,37953.8086066,997725728.153676
DAY,1686096000,267,cadli,BTC-USD,27248.3246542986,27525.7261686091,26194.9907444554,26613.1697965198,1686096000,1686182340,27254.5985734649,27525.7261686091,1686096540,26194.9907444554,1686175080,26613.1697965198,1440,352705.243042747,9431305595.07604,166214.601839976,4439772301.87474,38486.5734684418,1028612137.81241,31999.69361347,852759062.547154
DAY,1686182400,267,cadli,BTC-USD,26613.1697965198,26798.39331047,26278.0956910778,26521.1529700854,1686182400,1686268740,26537.4969490855,26798.39331047,1686239580,26278.0956910778,1686194940,26521.1529700854,1440,205417.318826257,5445848626.68559,86435.0441725898,2291803760.22584,18822.1843660229,499113403.296127,16371.55884727,433837044.348148
DAY,1686268800,267,cadli,BTC-USD,26521.1529700854,26785.2422585366,26355.606813061,26507.0890083425,1686268800,1686355140,26522.7893975836,26785.2422585366,1686317040,26355.606813061,1686277440,26507.0890083425,1440,190787.588346869,5065569997.61058,81506.3132052891,2164319706.00969,20298.9517606953,538616964.743288,17330.24372496,459733246.637851
DAY,1686355200,267,cadli,BTC-USD,26507.0890083425,26535.1626446224,25539.1070779482,25881.4306723709,1686355200,1686441540,26502.4938888477,26535.1626446224,1686359520,25539.1070779482,1686416580,25881.4306723709,1440,400236.913124958,10333562922.863,180340.076883097,4656383915.44378,39198.9597677037,1011651398.18557,32455.61482945,837176876.371252
DAY,1686441600,267,cadli,BTC-USD,25881.4306723709,26205.5970938144,25696.418892235,25954.4633197473,1686441600,1686527940,25876.4470822984,26205.5970938144,1686514260,25696.418892235,1686457380,25954.4633197473,1440,196142.917757507,5078311732.13788,79153.0262639194,2050315596.6036,16274.330801133,421615358.397401,14387.33587516,372507937.445806
DAY,1686528000,267,cadli,BTC-USD,25954.4633197473,26093.3865655847,25665.8653258246,25989.8934186014,1686528000,1686614340,25961.2515561479,26093.3865655847,1686560940,25665.8653258246,1686543900,25989.8934186014,1440,209960.405905413,5436498830.9737,90146.8918073775,2334012256.39583,20747.4719606847,536895391.574366,18269.88222123,472446160.468965
DAY,1686614400,267,cadli,BTC-USD,25989.8934186014,26389.267276604,25776.008837524,25954.7612096253,1686614400,1686700740,25937.0599494573,26389.267276604,1686659520,25776.008837524,1686671880,25954.7612096253,1440,258580.75510712,6737581416.47183,119947.959237531,3126339436.89206,28590.8203465194,744084558.574215,24599.55417001,639876529.497653
DAY,1686700800,267,cadli,BTC-USD,25954.7612096253,26157.7757791312,24925.9472095003,25172.5104139701,1686700800,1686787140,25971.7917920001,26157.7757791312,1686710460,24925.9472095003,1686776400,25172.5104139701,1440,263765.96152245,6762295916.97117,131484.621353262,3365099744.97549,34408.9310697674,879990463.223328,29226.26170558,746850484.277531
DAY,1686787200,267,cadli,BTC-USD,25172.5104139701,25738.626313496,24849.6221611468,25592.4132007647,1686787200,1686873540,25145.6347836947,25738.626313496,1686864840,24849.6221611468,1686827820,25592.4132007647,1440,317960.800662896,7996088007.69853,142354.994327419,3581715678.25045,41875.5843800769,1052633296.80154,35548.35542038,893109099.588721
DAY,1686873600,267,cadli,BTC-USD,25592.4132007647,26462.1460157887,25290.9445878886,26346.9089448547,1686873600,1686959940,25575.9787156611,26462.1460157887,1686938820,25290.9445878886,1686926820,26346.9089448547,1440,306498.328315211,7919563582.6568,138146.938465389,3573577939.04647,36536.3110134073,945644927.987595,30920.83874795,800080119.127194
DAY,1686960000,267,cadli,BTC-USD,26346.9089448547,26760.6758315018,26191.6797460292,26529.2967946286,1686960000,1687046340,26354.6443828826,26760.6758315018,1686982980,26191.6797460292,1686967320,26529.2967946286,1440,184878.595721113,4903348448.27397,74458.752479297,1976184289.82141,16117.6635731312,427305626.12976,13518.67518163,358189768.807951
DAY,1687046400,267,cadli,BTC-USD,26529.2967946286,26740.7115593521,26337.9695151651,26352.3262313544,1687046400,1687132740,26537.0264099211,26740.7115593521,1687077300,26337.9695151651,1687132380,26352.3262313544,1440,155645.223427995,4128820647.75353,56361.0139121083,1495225637.91757,13126.1229014781,348254734.746097,10553.52758906,279757571.900148
DAY,1687132800,267,cadli,BTC-USD,26352.3262313544,27011.3568074877,26319.0758742947,26852.392167205,1687132800,1687219140,26350.5862171222,27011.3568074877,1687198500,26319.0758742947,1687136100,26852.392167205,1440,229996.832406143,6116686586.84637,99894.3339816459,2658814755.40504,24185.4047121372,643667059.749373,20266.48629195,539188167.32547
DAY,1687219200,267,cadli,BTC-USD,26852.392167205,28397.5901751737,26694.4569233507,28318.3604233876,1687219200,1687305540,26851.7900969435,28397.5901751737,1687305240,26694.4569233507,1687271340,28318.3604233876,1440,424431.365156587,11647922961.1415,207613.472516449,5706480496.48558,56362.3150441438,1550499931.98077,48862.44756063,1344215364.81808
DAY,1687305600,267,cadli,BTC-USD,28318.3604233876,30714.1983830356,28283.8945386035,30004.3066633103,1687305600,1687391940,28325.5313237217,30714.1983830356,1687365360,28283.8945386035,1687306740,30004.3066633103,1440,624189.142596114,18381367588.2318,305534.362022183,9005434910.30373,74486.4269995097,2195939438.94561,62767.20926648,1850682817.79527
DAY,1687392000,267,cadli,BTC-USD,30004.3066633103,30459.3647153005,29688.1399420021,29903.0951256052,1687392000,1687478340,29938.9985293034,30459.3647153005,1687402680,29688.1399420021,1687445580,29903.0951256052,1440,361522.409333072,10868625152.4787,170136.050330161,5114705705.51237,43345.174509859,1303465014.25253,36872.21988956,1108823246.95114
DAY,1687478400,267,cadli,BTC-USD,29903.0951256052,31325.1426915021,29513.9733246066,30695.0319627857,1687478400,1687564740,29876.0736838608,31325.1426915021,1687536900,29513.9733246066,1687490520,30695.0319627857,1440,436618.64970852,13356904262.8221,223912.479044127,6861651920.43959,52155.5823846029,1596597134.23864,44357.49950381,1358162066.31883
DAY,1687564800,267,cadli,BTC-USD,30695.0319627857,30813.9119225004,30107.3066222229,30547.2538887232,1687564800,1687651140,30705.2954915237,30813.9119225004,1687574640,30107.3066222229,1687645200,30547.2538887232,1440,197062.835148789,6031303510.17556,79053.2519579853,2419856643.2411,17635.732710427,539628291.101091,14018.40926359,429025664.268195
DAY,1687651200,267,cadli,BTC-USD,30547.2538887232,31046.5161093859,30037.4366236984,30468.4754666978,1687651200,1687737540,30523.1901289459,31046.5161093859,1687667880,30037.4366236984,1687721400,30468.4754666978,1440,201813.282987941,6186917297.06362,84696.2393610303,2597766682.79256,18922.0800371453,579962251.384337,14613.21585029,447969886.565137
DAY,1687737600,267,cadli,BTC-USD,30468.4754666978,30633.5010835895,29913.6991190895,30295.226396642,1687737600,1687823940,30472.1608852659,30633.5010835895,1687788000,29913.6991190895,1687798680,30295.226396642,1440,274501.705975236,8314034053.07386,128633.961765398,3895672234.07916,29386.1887069064,889767324.370557,24467.18002633,740799259.397179
DAY,1687824000,267,cadli,BTC-USD,30295.226396642,30992.6287251163,29913.2839356919,30668.9243387284,1687824000,1687910340,30290.4410123371,30992.6287251163,1687874940,29913.2839356919,1687824840,30668.9243387284,1440,258177.633842153,7899067602.96978,123449.467425382,3779077121.64792,29132.6282534157,891805141.057872,24184.15767519,740545500.463194
DAY,1687910400,267,cadli,BTC-USD,30668.9243387284,30709.0924164408,29948.6131212056,30101.2258952121,1687910400,1687996740,30709.0924164408,30709.0924164408,1687910400,29948.6131212056,1687980660,30101.2258952121,1440,245715.352741282,7438773637.66497,110927.343890621,3357104181.33466,24552.5216506585,742651265.123327,19982.00725649,604354708.438178
DAY,1687996800,267,cadli,BTC-USD,30101.2258952121,30819.8648601016,29955.3564962545,30440.1023199044,1687996800,1688083140,30085.2900191205,30819.8648601016,1688044680,29955.3564962545,1688008140,30440.1023199044,1440,231561.653674644,7058229076.70175,105936.107319382,3230860646.56686,27547.4924145076,840147408.701777,22876.85508013,697795304.209942
DAY,1688083200,267,cadli,BTC-USD,30440.1023199044,31265.9962841265,29721.4469201652,30437.7451668473,1688083200,1688169540,30469.6486622784,31265.9962841265,1688100660,29721.4469201652,1688132880,30437.7451668473,1440,501979.794610326,15314164046.4335,252078.123139695,7683314678.05696,61745.7727229957,1879134970.64229,52121.92969209,1585587465.55084
DAY,1688169600,267,cadli,BTC-USD,30437.7451668473,30654.6984805647,29703.2144995641,30533.7461791116,1688169600,1688255940,30440.7114807391,30654.6984805647,1688223720,29703.2144995641,1688182320,30533.7461791116,1440,131887.089773685,4023529162.41699,43522.1134255031,1328473369.58225,9773.27329443539,298203485.692541,7982.49465797,243597884.061218
DAY,1688256000,267,cadli,BTC-USD,30533.7461791116,30779.430375879,29956.7389784207,30629.064612191,1688256000,1688342340,30597.0682572146,30779.430375879,1688337300,29956.7389784207,1688333340,30629.064612191,1440,161774.572664919,4939852413.76345,59185.3142649442,1807273771.85077,12071.622466787,368603269.86368,9978.16216376,304676067.592239
DAY,1688342400,267,cadli,BTC-USD,30629.064612191,31377.6927977508,30334.8597469593,31173.6004676264,1688342400,1688428740,30617.3883210503,31377.6927977508,1688413980,30334.8597469593,1688365380,31173.6004676264,1440,252916.105504554,7815981697.89673,110953.828334145,3431424997.55774,25473.6505760754,787797019.937758,21714.99568863,671743325.76092
DAY,1688428800,267,cadli,BTC-USD,31173.6004676264,31315.4175513951,30268.3914973058,30804.9314937316,1688428800,1688515140,31187.3065537373,31315.4175513951,1688434920,30268.3914973058,1688437800,30804.9314937316,1440,202744.942500465,6286014135.04578,84243.8064470755,2611244008.23731,17670.3497766116,547472016.021476,14697.82935557,455456368.572981
DAY,1688515200,267,cadli,BTC-USD,30804.9314937316,30900.0951202874,29985.5647562637,30527.0969511612,1688515200,1688601540,30791.5735327989,30900.0951202874,1688529240,29985.5647562637,1688573100,30527.0969511612,1440,202383.899347025,6181288625.67436,89010.5831835933,2716210359.36512,21004.8467633875,640642888.277096,17943.11020124,547213363.15332
DAY,1688601600,267,cadli,BTC-USD,30527.0969511612,31467.1818088643,29658.5689522295,29930.3254083315,1688601600,1688687940,30519.2524131515,31467.1818088643,1688634060,29658.5689522295,1688676240,29930.3254083315,1440,371157.497261069,11354273978.9833,188188.049282792,5757327868.65738,40125.7153380967,1227252009.77404,34510.88230257,1055529490.98257
DAY,1688688000,267,cadli,BTC-USD,29930.3254083315,30465.0776004894,29084.2630263913,30382.6523200649,1688688000,1688774340,29935.3278108599,30465.0776004894,1688738580,29084.2630263913,1688767980,30382.6523200649,1440,221420.939713295,6682281634.33522,102117.660599325,3081364764.83597,24709.9137348145,745988931.154776,21092.51576736,636915888.43778
DAY,1688774400,267,cadli,BTC-USD,30382.6523200649,30409.3137112459,30065.2675945666,30323.0188403165,1688774400,1688860740,30375.0401936142,30409.3137112459,1688785020,30065.2675945666,1688855820,30323.0188403165,1440,106309.114476341,3216753888.56643,36561.0306880235,1106160280.64422,8679.50901030183,262395045.847023,7248.32312589,219069940.715023
DAY,1688860800,267,cadli,BTC-USD,30323.0188403165,30434.9328245786,28990.6701582495,30061.3743526232,1688860800,1688947140,30327.2652815666,30434.9328245786,1688865180,28990.6701582495,1688923020,30061.3743526232,1440,116434.860372579,3525414801.53762,41026.4766168965,1242465673.99493,9306.75968633185,281686796.346324,7466.43696149,226020642.725362
DAY,1688947200,267,cadli,BTC-USD,30061.3743526232,31027.7490658591,28926.9927294527,30414.3935333379,1688947200,1689033540,30200.0809821916,31027.7490658591,1689019620,28926.9927294527,1688972220,30414.3935333379,1440,257268.201702999,7813139895.09011,114095.480962822,3467466757.09649,28893.2797666124,878238642.448404,23665.86580535,719481510.728546
DAY,1689033600,267,cadli,BTC-USD,30414.3935333379,30803.5901286657,30261.3382009774,30647.2187156785,1689033600,1689119940,30399.9785366311,30803.5901286657,1689088740,30261.3382009774,1689034320,30647.2187156785,1440,201173.903958789,6144284630.63589,83790.9537953006,2559363729.35241,22483.9329326009,686309722.411866,17875.3124609,545637699.551689
DAY,1689120000,267,cadli,BTC-USD,30647.2187156785,30938.2373822203,30260.0798915785,30413.994084819,1689120000,1689206340,30668.458732859,30938.2373822203,1689165000,30260.0798915785,1689190560,30413.994084819,1440,250962.824171437,7689893592.53186,111699.700440453,3423790696.40098,31357.8798943154,959764454.23473,25925.21287259,793485471.091172
DAY,1689206400,267,cadli,BTC-USD,30413.994084819,31759.5645664914,30298.2114680363,31481.4081376011,1689206400,1689292740,30415.4365592802,31759.5645664914,1689276720,30298.2114680363,1689224940,31481.4081376011,1440,422803.724616187,13112372400.2134,210150.846998892,6526329246.21536,54930.8721441326,1704802196.84156,46667.41190712,1448711285.63108
DAY,1689292800,267,cadli,BTC-USD,31481.4081376011,31576.3749765974,29978.2431069908,30345.7701035837,1689292800,1689379140,31476.3738828195,31576.3749765974,1689304680,29978.2431069908,1689361500,30345.7701035837,1440,374803.746893536,11568968127.8316,173703.047555559,5354694570.31238,43421.8708558793,1338562972.11987,35661.53930048,1099358679.3462
DAY,1689379200,267,cadli,BTC-USD,30345.7701035837,30407.9465385067,30278.2942253779,30318.1340815308,1689379200,1689465540,30338.4386481229,30407.9465385067,1689385380,30278.2942253779,1689380580,30318.1340815308,1440,117084.600792164,3552277571.55296,36078.9237906785,1095213698.70015,7259.44134600325,220153815.936952,5278.55312548,160059835.661362
DAY,1689465600,267,cadli,BTC-USD,30318.1340815308,30447.4576738278,30136.8521248001,30254.0284882476,1689465600,1689551940,30316.9356822204,30447.4576738278,1689520680,30136.8521248001,1689474180,30254.0284882476,1440,129058.478571365,3911271066.15609,44676.0700354449,1354179855.17179,10188.8138445143,308685810.085438,7840.40973544,237520651.642693
DAY,1689552000,267,cadli,BTC-USD,30254.0284882476,30374.7058385532,29729.1899146518,30156.5844242845,1689552000,1689638340,30260.725875057,30374.7058385532,1689605280,29729.1899146518,1689619800,30156.5844242845,1440,223655.140169196,6740734901.74815,94614.8796549673,2849958432.0229,26086.9200806735,785357419.558464,19924.99651379,599806356.179129
DAY,1689638400,267,cadli,BTC-USD,30156.5844242845,30244.9363431901,29678.1490133146,29884.3573854079,1689638400,1689724740,30157.0425619041,30244.9363431901,1689645960,29678.1490133146,1689698940,29884.3573854079,1440,218963.097679451,6553323696.17947,95426.4575294688,2854431702.48266,26118.9563171248,780913551.697272,19925.31275019,595626204.45398
DAY,1689724800,267,cadli,BTC-USD,29884.3573854079,30202.765090471,29816.5466623239,29935.6891157405,1689724800,1689811140,29880.8691067295,30202.765090471,1689741420,29816.5466623239,1689778920,29935.6891157405,1440,191405.119968723,5743273015.85344,78225.3201275417,2346744652.37184,21066.7718987594,631595216.60762,15794.90161269,473454815.516516
DAY,1689811200,267,cadli,BTC-USD,29935.6891157405,30421.3561543263,29130.513588781,29811.4849347523,1689811200,1689897540,29923.2239276822,30421.3561543263,1689849720,29130.513588781,1689827340,29811.4849347523,1440,244151.096396175,7323089571.05474,105588.474739223,3166388981.11045,28507.2554865197,854352921.309813,20792.02151455,622983417.728316
DAY,1689897600,267,cadli,BTC-USD,29811.4849347523,30057.510460538,29447.3864188771,29892.1365446573,1689897600,1689983940,29799.3893608791,30057.510460538,1689964740,29447.3864188771,1689901020,29892.1365446573,1440,177853.436707475,5310951898.31609,64126.8672407132,1915569843.23351,19039.0912095756,568738060.764289,13686.06180674,408802376.27319
DAY,1689984000,267,cadli,BTC-USD,29892.1365446573,30034.5564347189,29683.0747011028,29804.3500738858,1689984000,1690070340,29914.6830553391,30034.5564347189,1690005480,29683.0747011028,1690068720,29804.3500738858,1440,115792.189372531,3460873549.21667,35131.6360054475,1049757561.41932,9965.82931130418,297710063.549532,6511.10830921,194421307.427933
DAY,1690070400,267,cadli,BTC-USD,29804.3500738858,30343.3514977664,29762.3692611068,30101.2645734077,1690070400,1690156740,29819.3911964235,30343.3514977664,1690139460,29762.3692611068,1690073400,30101.2645734077,1440,139826.843636379,4195370943.5917,48273.7819480172,1449834071.76575,12739.9132876792,382471936.405492,8684.09510081,260708646.627815
DAY,1690156800,267,cadli,BTC-USD,30101.2645734077,30132.9538123709,28931.2798679141,29206.0663216961,1690156800,1690243140,30098.0600911279,30132.9538123709,1690158420,28931.2798679141,1690211460,29206.0663216961,1440,268026.986930521,7871396531.71952,123333.201715548,3617523120.42352,34826.7181244392,1020125409.27637,26751.25335184,783030241.452291
DAY,1690243200,267,cadli,BTC-USD,29206.0663216961,29376.453915123,29082.7415214906,29256.1875846369,1690243200,1690329540,29227.609952843,29376.453915123,1690310400,29082.7415214906,1690248840,29256.1875846369,1440,175410.603479875,5124708713.71657,59231.0060497082,1730961473.92813,17243.5818590121,503614289.909143,12427.52597314,362884221.931773
DAY,1690329600,267,cadli,BTC-USD,29256.1875846369,29716.7724888871,29150.692375081,29375.3055204941,1690329600,1690415940,29290.3946275837,29716.7724888871,1690404720,29150.692375081,1690335300,29375.3055204941,1440,233393.205787763,6847797521.64911,95137.6008726655,2792824792.15307,24267.730634762,712066988.070952,17017.34780585,499260096.516178
DAY,1690416000,267,cadli,BTC-USD,29375.3055204941,29601.4037636293,29112.1955889073,29239.7913150158,1690416000,1690502340,29368.4480388688,29601.4037636293,1690458960,29112.1955889073,1690483200,29239.7913150158,1440,167637.651613059,4924535203.65967,62913.5826385291,1846844990.58974,17077.941412582,501008816.741323,13247.59687711,388501581.047011
DAY,1690502400,267,cadli,BTC-USD,29239.7913150158,29535.7892701467,29057.6523977503,29335.4470402998,1690502400,1690588740,29229.781894086,29535.7892701467,1690557720,29057.6523977503,1690511400,29335.4470402998,1440,182559.009691106,5347773488.53471,67688.0019572332,1984658775.68464,16167.947660063,473765947.347786,12263.88222816,359317641.844654
DAY,1690588800,267,cadli,BTC-USD,29335.4470402998,29524.7774968213,29275.9965660462,29383.336465198,1690588800,1690675140,29335.6253849009,29524.7774968213,1690603860,29275.9965660462,1690632960,29383.336465198,1440,93010.1335201485,2730139752.52265,29688.1408017438,871539978.956496,7116.38413813749,208819241.773668,5111.68020815,149907721.516782
